idx,anger,happy,sad,fear,surprise,disgust
mouse_face,0.2,0.6,0.0,0.2,0.0,0.0
chart_decreasing,0.041666666666666664,0.041666666666666664,0.2916666666666667,0.0,0.125,0.5
dumpling,0.0,0.7,0.1,0.1,0.0,0.1
man_golfing_dark_skin_tone,0.0,1.0,0.0,0.0,0.0,0.0
Statue_of_Liberty,,,,,,
men_holding_hands,0.0,1.0,0.0,0.0,0.0,0.0
women_holding_hands_medium_skin_tone,,,,,,
man_medium-light_skin_tone,,,,,,
ox,0.2608695652173913,0.5217391304347826,0.043478260869565216,0.17391304347826086,0.0,0.0
printer,0.11054637865311309,0.19440914866581957,0.1905972045743329,0.13087674714104194,0.17026683608640406,0.20330368487928843
honey_pot,0.0,0.9,0.1,0.0,0.0,0.0
woman_getting_massage_medium-light_skin_tone,,,,,,
right-facing_fist_dark_skin_tone,,,,,,
keycap_4,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0
magic_wand,,,,,,
raising_hands,0.02068126520681265,0.8041362530413625,0.020072992700729927,0.07664233576642336,0.06386861313868614,0.014598540145985401
canned_food,0.0,1.0,0.0,0.0,0.0,0.0
family_woman_woman_girl_girl,0.0,1.0,0.0,0.0,0.0,0.0
man_cook_light_skin_tone,,,,,,
palm_tree,0.029850746268656716,0.8059701492537313,0.13432835820895522,0.0,0.0,0.029850746268656716
peanuts,0.04,0.42,0.14,0.18,0.08,0.14
woman_wearing_turban,,,,,,
BACK_arrow,,,,,,
ninja,0.08045977011494253,0.3448275862068966,0.11494252873563218,0.367816091954023,0.034482758620689655,0.05747126436781609
house_with_garden,0.037037037037037035,0.9259259259259259,0.0,0.0,0.037037037037037035,0.0
woman_dancing_dark_skin_tone,0.0,0.8571428571428571,0.0,0.14285714285714285,0.0,0.0
up-left_arrow,,,,,,
woman_in_manual_wheelchair_light_skin_tone,,,,,,
woman_cartwheeling_medium-dark_skin_tone,,,,,,
woman_gesturing_NO_medium-light_skin_tone,,,,,,
oncoming_fist_dark_skin_tone,0.0,0.375,0.0,0.0,0.0,0.625
wrapped_gift,0.003051881993896236,0.7924720244150559,0.01627670396744659,0.017293997965412006,0.167853509664293,0.003051881993896236
family_woman_woman_boy,0.0,1.0,0.0,0.0,0.0,0.0
person_getting_haircut_light_skin_tone,,,,,,
woman_with_headscarf_dark_skin_tone,0.0,1.0,0.0,0.0,0.0,0.0
seven-thirty,,,,,,
person_kneeling_medium-light_skin_tone,,,,,,
stop_sign,0.18072289156626506,0.0963855421686747,0.14457831325301204,0.3855421686746988,0.012048192771084338,0.18072289156626506
person_gesturing_OK_medium-light_skin_tone,,,,,,
small_airplane,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0
woman_teacher_medium-dark_skin_tone,,,,,,
white_flower,0.0,1.0,0.0,0.0,0.0,0.0
ticket,0.08620689655172414,0.3563218390804598,0.19540229885057472,0.14367816091954022,0.14367816091954022,0.07471264367816093
Paraguay,,,,,,
peach,0.027472527472527472,0.6923076923076923,0.04945054945054945,0.12087912087912088,0.07692307692307693,0.03296703296703297
thumbs_up_medium-dark_skin_tone,,,,,,
loudspeaker,0.041666666666666664,0.7222222222222222,0.06944444444444445,0.05555555555555555,0.1111111111111111,0.0
Santa_Claus_medium-dark_skin_tone,,,,,,
glowing_star,0.01793103448275862,0.8427586206896551,0.05655172413793103,0.031724137931034485,0.041379310344827586,0.009655172413793104
sports_medal,0.0,0.7368421052631579,0.0,0.10526315789473684,0.0,0.15789473684210525
hotel,0.043343653250773995,0.3931888544891641,0.15479876160990713,0.2755417956656347,0.07120743034055728,0.06191950464396285
biohazard,0.0625,0.0,0.0,0.8125,0.0,0.125
vampire,0.047505938242280284,0.14251781472684086,0.07482185273159145,0.671021377672209,0.014251781472684086,0.0498812351543943
leg,0.03888888888888889,0.36666666666666664,0.18888888888888888,0.20555555555555555,0.044444444444444446,0.15555555555555556
woman_police_officer,,,,,,
person_running_medium_skin_tone,0.0,1.0,0.0,0.0,0.0,0.0
partying_face,0.0,0.83451536643026,0.014184397163120567,0.05200945626477541,0.06855791962174941,0.030732860520094562
face_savoring_food,0.010542168674698794,0.8377259036144579,0.03426204819277109,0.04216867469879518,0.06739457831325302,0.007906626506024096
motorway,0.07407407407407407,0.3333333333333333,0.14814814814814814,0.1111111111111111,0.1111111111111111,0.2222222222222222
black_nib,0.0,1.0,0.0,0.0,0.0,0.0
woman_health_worker,,,,,,
Aquarius,,,,,,
person_facepalming_dark_skin_tone,,,,,,
man_shrugging_medium_skin_tone,0.1810344827586207,0.14655172413793102,0.08620689655172414,0.19827586206896552,0.08620689655172414,0.3017241379310345
persevering_face,0.1111111111111111,0.34595959595959597,0.18686868686868688,0.21464646464646464,0.027777777777777776,0.11363636363636363
swan,0.08695652173913043,0.4782608695652174,0.17391304347826086,0.08695652173913043,0.13043478260869565,0.043478260869565216
woman_lifting_weights,,,,,,
call_me_hand_medium-light_skin_tone,,,,,,
writing_hand_dark_skin_tone,,,,,,
waxing_gibbous_moon,0.0,1.0,0.0,0.0,0.0,0.0
woman_cook_medium-dark_skin_tone,,,,,,
flexed_biceps_medium-light_skin_tone,,,,,,
beating_heart,0.013457556935817806,0.8778467908902692,0.026915113871635612,0.047619047619047616,0.025879917184265012,0.008281573498964804
pig_face,0.02867383512544803,0.7025089605734767,0.12903225806451613,0.05017921146953405,0.035842293906810034,0.053763440860215055
rat,0.08196721311475409,0.19672131147540983,0.15300546448087432,0.18032786885245902,0.04371584699453552,0.3442622950819672
man_vampire_dark_skin_tone,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0
people_holding_hands_medium-light_skin_tone_light_skin_tone,,,,,,
thumbs_up_light_skin_tone,0.05135520684736091,0.7417974322396577,0.047075606276747506,0.07560627674750357,0.039942938659058486,0.0442225392296719
woman_vampire_medium-dark_skin_tone,,,,,,
Aries,,,,,,
squid,0.06451612903225806,0.7741935483870968,0.03225806451612903,0.0967741935483871,0.03225806451612903,0.0
man_medium-dark_skin_tone,,,,,,
kissing_cat,,,,,,
chess_pawn,0.0,1.0,0.0,0.0,0.0,0.0
man_cartwheeling_medium-dark_skin_tone,,,,,,
baby_chick,0.0,0.5333333333333333,0.4,0.06666666666666667,0.0,0.0
light_bulb,0.03225806451612903,0.6935483870967742,0.08064516129032258,0.08064516129032258,0.08064516129032258,0.03225806451612903
backhand_index_pointing_up_medium_skin_tone,0.0,0.625,0.125,0.125,0.0,0.125
frog,0.10204081632653061,0.4897959183673469,0.10204081632653061,0.12244897959183673,0.02040816326530612,0.16326530612244897
cigarette,0.034482758620689655,0.20689655172413793,0.1724137931034483,0.3103448275862069,0.034482758620689655,0.2413793103448276
curry_rice,0.0,0.75,0.0,0.0,0.25,0.0
man_elf_medium-dark_skin_tone,,,,,,
orange_square,,,,,,
Pisces,,,,,,
guide_dog,,,,,,
woman_with_white_cane_medium-dark_skin_tone,,,,,,
woman_and_man_holding_hands_light_skin_tone,,,,,,
cupcake,0.041666666666666664,0.5208333333333334,0.1875,0.10416666666666667,0.041666666666666664,0.10416666666666667
man_walking,,,,,,
pizza,0.03854625550660793,0.7202643171806168,0.05506607929515418,0.07378854625550661,0.048458149779735685,0.06387665198237885
two-hump_camel,,,,,,
spiral_shell,0.0,1.0,0.0,0.0,0.0,0.0
victory_hand_medium_skin_tone,0.10869565217391304,0.5,0.043478260869565216,0.15217391304347827,0.0,0.1956521739130435
North_Macedonia,,,,,,
flamingo,0.05555555555555555,0.6666666666666666,0.1111111111111111,0.05555555555555555,0.05555555555555555,0.05555555555555555
grimacing_face,0.09271523178807947,0.4552980132450331,0.1076158940397351,0.1771523178807947,0.07450331125827815,0.09271523178807947
backpack,0.08,0.4,0.08,0.0,0.04,0.4
woman_firefighter,,,,,,
sparkler,0.0,0.7368421052631579,0.0,0.0,0.21052631578947367,0.05263157894736842
tent,0.0,0.625,0.0625,0.1875,0.0625,0.0625
raised_hand_medium-light_skin_tone,,,,,,
person_in_bed,0.0,0.4782608695652174,0.391304347826087,0.0,0.08695652173913043,0.043478260869565216
ear_with_hearing_aid,,,,,,
film_frames,0.045454545454545456,0.6818181818181818,0.0,0.13636363636363635,0.045454545454545456,0.09090909090909091
person_bowing_medium-dark_skin_tone,,,,,,
alembic,,,,,,
crossed_flags,,,,,,
green_square,0.0,0.5,0.0,0.0,0.5,0.0
woman_office_worker_medium-dark_skin_tone,,,,,,
coconut,0.0297029702970297,0.6831683168316832,0.0297029702970297,0.09900990099009901,0.1188118811881188,0.039603960396039604
woman_juggling_medium-light_skin_tone,,,,,,
inbox_tray,0.0,0.75,0.0,0.0,0.25,0.0
hippopotamus,0.0,0.0,0.5,0.5,0.0,0.0
Monaco,,,,,,
family_man_girl_girl,,,,,,
umbrella,0.046357615894039736,0.5,0.0728476821192053,0.18543046357615894,0.08278145695364239,0.11258278145695365
small_orange_diamond,0.0,0.14285714285714285,0.0,0.8571428571428571,0.0,0.0
rice_cracker,,,,,,
woman_detective,,,,,,
woman_mage_medium-light_skin_tone,,,,,,
man_surfing,,,,,,
metro,0.0684931506849315,0.3698630136986301,0.1506849315068493,0.2191780821917808,0.0821917808219178,0.1095890410958904
neutral_face,0.1284722222222222,0.21354166666666666,0.1440972222222222,0.1684027777777778,0.03993055555555555,0.3055555555555556
woman_shrugging,0.0,0.0,0.0,1.0,0.0,0.0
skateboard,0.0,0.5,0.0,0.5,0.0,0.0
woman_scientist,0.0,1.0,0.0,0.0,0.0,0.0
raised_back_of_hand_medium-light_skin_tone,,,,,,
skull,0.09463276836158192,0.2231638418079096,0.153954802259887,0.2669491525423729,0.029661016949152543,0.23163841807909605
Georgia,,,,,,
oden,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0
fast_reverse_button,,,,,,
woman_genie,,,,,,
onion,0.06473594548551959,0.4735945485519591,0.1567291311754685,0.09880749574105621,0.0919931856899489,0.1141396933560477
balloon,0.016304347826086956,0.8152173913043478,0.03260869565217391,0.059782608695652176,0.043478260869565216,0.03260869565217391
chestnut,0.0,0.7142857142857143,0.02857142857142857,0.17142857142857143,0.02857142857142857,0.05714285714285714
broom,0.02857142857142857,0.12857142857142856,0.4,0.17142857142857143,0.04285714285714286,0.22857142857142856
man_facepalming,,,,,,
three-thirty,,,,,,
Germany,,,,,,
family_woman_girl_girl,0.0,1.0,0.0,0.0,0.0,0.0
woman_light_skin_tone_bald,,,,,,
gorilla,0.25,0.36607142857142855,0.026785714285714284,0.24107142857142858,0.0,0.11607142857142858
leaf_fluttering_in_wind,0.0,0.8461538461538461,0.0,0.0,0.07692307692307693,0.07692307692307693
Chile,,,,,,
Liberia,,,,,,
person_lifting_weights,0.0,1.0,0.0,0.0,0.0,0.0
woman_wearing_turban_medium_skin_tone,,,,,,
woman_tipping_hand_medium_skin_tone,0.2,0.5,0.0,0.1,0.0,0.2
woman_singer_light_skin_tone,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0
face_exhaling,,,,,,
cinema,0.039301310043668124,0.740174672489083,0.06331877729257641,0.08733624454148471,0.05240174672489083,0.017467248908296942
superhero,0.0513595166163142,0.2084592145015106,0.054380664652567974,0.09969788519637462,0.5377643504531722,0.04833836858006042
man_singer_light_skin_tone,0.0,0.0,0.0,1.0,0.0,0.0
synagogue,0.09090909090909091,0.6363636363636364,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0
Kyrgyzstan,,,,,,
woman_fairy,,,,,,
lobster,0.0784313725490196,0.6274509803921569,0.0392156862745098,0.1568627450980392,0.058823529411764705,0.0392156862745098
old_man_medium_skin_tone,0.0,1.0,0.0,0.0,0.0,0.0
British_Indian_Ocean_Territory,,,,,,
man_facepalming_dark_skin_tone,0.06060606060606061,0.15151515151515152,0.09090909090909091,0.3939393939393939,0.0,0.30303030303030304
backhand_index_pointing_down_medium-dark_skin_tone,,,,,,
Belize,,,,,,
closed_book,0.0,0.9047619047619048,0.0,0.09523809523809523,0.0,0.0
woman_elf_light_skin_tone,0.0,0.25,0.0,0.5,0.25,0.0
paw_prints,0.0273972602739726,0.8287671232876712,0.0273972602739726,0.07534246575342465,0.0410958904109589,0.0
no_mobile_phones,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
woman_dancing_medium-light_skin_tone,,,,,,
Andorra,,,,,,
woman_in_manual_wheelchair_medium_skin_tone,,,,,,
red_paper_lantern,0.0,1.0,0.0,0.0,0.0,0.0
woman_judge_light_skin_tone,,,,,,
Ethiopia,,,,,,
person_facepalming_medium_skin_tone,0.0,0.36363636363636365,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.2727272727272727
left-facing_fist,,,,,,
passport_control,0.0,1.0,0.0,0.0,0.0,0.0
kiss_mark,0.012396694214876033,0.8739669421487604,0.028925619834710745,0.047520661157024795,0.02066115702479339,0.01652892561983471
person_medium-light_skin_tone_blond_hair,,,,,,
man_kneeling_medium-dark_skin_tone,,,,,,
nazar_amulet,0.16666666666666666,0.5,0.3333333333333333,0.0,0.0,0.0
woman_light_skin_tone_white_hair,,,,,,
family_man_girl_boy,,,,,,
man_artist_light_skin_tone,0.0,1.0,0.0,0.0,0.0,0.0
medical_symbol,,,,,,
derelict_house,0.0,1.0,0.0,0.0,0.0,0.0
woman_farmer_medium-light_skin_tone,,,,,,
man_office_worker,,,,,,
newspaper,0.21153846153846154,0.5865384615384616,0.08653846153846154,0.0673076923076923,0.019230769230769232,0.028846153846153848
Cameroon,,,,,,
man_in_steamy_room,,,,,,
pregnant_woman,0.0,0.5,0.5,0.0,0.0,0.0
triangular_ruler,,,,,,
two_hearts,0.010982114841543772,0.8920614998431127,0.03074992155632256,0.029494822717288986,0.028239723878255414,0.008471917163476624
camel,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.0,0.0,0.3333333333333333
dolphin,0.03571428571428571,0.35714285714285715,0.07142857142857142,0.32142857142857145,0.14285714285714285,0.07142857142857142
person_tipping_hand_medium_skin_tone,0.0,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0
person_light_skin_tone_red_hair,,,,,,
microscope,0.0,0.4375,0.1875,0.0625,0.0,0.3125
man_tipping_hand_medium-dark_skin_tone,,,,,,
man_astronaut_light_skin_tone,,,,,,
person_surfing_light_skin_tone,,,,,,
rabbit,0.11764705882352941,0.5378151260504201,0.10084033613445378,0.1092436974789916,0.06722689075630252,0.06722689075630252
woman_mage_medium_skin_tone,,,,,,
woman_gesturing_OK_light_skin_tone,,,,,,
child_dark_skin_tone,,,,,,
man_frowning_light_skin_tone,,,,,,
peacock,0.05263157894736842,0.3684210526315789,0.3684210526315789,0.15789473684210525,0.0,0.05263157894736842
basketball,0.026804123711340205,0.8824742268041237,0.018556701030927835,0.026804123711340205,0.02268041237113402,0.02268041237113402
fork_and_knife_with_plate,0.045454545454545456,0.7272727272727273,0.045454545454545456,0.13636363636363635,0.045454545454545456,0.0
man_cook,0.0,0.6666666666666666,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111
genie,0.0,0.38461538461538464,0.23076923076923078,0.15384615384615385,0.07692307692307693,0.15384615384615385
nerd_face,0.021164021164021163,0.6296296296296297,0.07936507936507936,0.14814814814814814,0.06349206349206349,0.0582010582010582
family_man_woman_girl,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333
deciduous_tree,0.22641509433962265,0.7169811320754716,0.0,0.05660377358490566,0.0,0.0
woman_with_white_cane,,,,,,
index_pointing_up_light_skin_tone,0.08333333333333333,0.5833333333333334,0.0,0.0,0.08333333333333333,0.25
flexed_biceps_dark_skin_tone,0.0,0.3333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.5
Mexico,,,,,,
person_with_skullcap_medium-light_skin_tone,,,,,,
input_latin_letters,,,,,,
orange_heart,0.0407673860911271,0.8345323741007195,0.0407673860911271,0.026378896882494004,0.045563549160671464,0.011990407673860911
man_factory_worker,,,,,,
baby_medium-light_skin_tone,,,,,,
man_bouncing_ball_medium-dark_skin_tone,,,,,,
woman_playing_water_polo,,,,,,
giraffe,0.14285714285714285,0.7142857142857143,0.0,0.0,0.0,0.14285714285714285
oncoming_fist_medium_skin_tone,0.02631578947368421,0.47368421052631576,0.02631578947368421,0.21052631578947367,0.07894736842105263,0.18421052631578946
glasses,0.05389221556886228,0.6107784431137725,0.08383233532934131,0.08982035928143713,0.059880239520958084,0.10179640718562874
timer_clock,0.0,0.0,0.0,0.5,0.0,0.5
person_surfing_medium-dark_skin_tone,,,,,,
ferry,0.06896551724137931,0.4827586206896552,0.06896551724137931,0.10344827586206896,0.13793103448275862,0.13793103448275862
Montenegro,,,,,,
shield,0.08450704225352113,0.4084507042253521,0.0,0.2676056338028169,0.09859154929577464,0.14084507042253522
bucket,0.054140127388535034,0.46178343949044587,0.1592356687898089,0.12738853503184713,0.044585987261146494,0.15286624203821655
person_wearing_turban_medium-dark_skin_tone,,,,,,
military_medal,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.0,0.0
pregnant_woman_dark_skin_tone,,,,,,
pancakes,0.06493506493506493,0.5627705627705628,0.1038961038961039,0.11255411255411256,0.06926406926406926,0.08658008658008658
Aruba,,,,,,
deaf_woman_medium-dark_skin_tone,,,,,,
pregnant_woman_medium-dark_skin_tone,,,,,,
ear_medium_skin_tone,1.0,0.0,0.0,0.0,0.0,0.0
green_heart,0.019138755980861243,0.8526315789473684,0.031578947368421054,0.05167464114832536,0.03636363636363636,0.00861244019138756
face_with_monocle,0.05701754385964912,0.38596491228070173,0.06140350877192982,0.2543859649122807,0.10964912280701754,0.13157894736842105
man_medium-light_skin_tone_white_hair,,,,,,
snowboarder_medium-dark_skin_tone,,,,,,
El_Salvador,,,,,,
convenience_store,1.0,0.0,0.0,0.0,0.0,0.0
Greenland,,,,,,
man_frowning_medium-light_skin_tone,,,,,,
new_moon_face,0.043478260869565216,0.5,0.08695652173913043,0.2608695652173913,0.043478260869565216,0.06521739130434782
man_with_white_cane,,,,,,
popcorn,0.027818448023426062,0.6207906295754027,0.06149341142020498,0.10688140556368961,0.10834553440702782,0.0746705710102489
bowling,0.0,0.47368421052631576,0.21052631578947367,0.21052631578947367,0.05263157894736842,0.05263157894736842
petri_dish,0.0,0.0,0.0,1.0,0.0,0.0
South_Sudan,,,,,,
left-facing_fist_medium-light_skin_tone,,,,,,
smiling_face_with_smiling_eyes,0.01970160673297628,0.8632364192807958,0.02735271614384086,0.02859602142310635,0.053653404743687835,0.007459831675592961
broccoli,0.11428571428571428,0.5142857142857142,0.05714285714285714,0.08571428571428572,0.08571428571428572,0.14285714285714285
headphone,0.05426356589147287,0.7209302325581395,0.09302325581395349,0.06201550387596899,0.03875968992248062,0.031007751937984496
woman_cook_light_skin_tone,,,,,,
man_police_officer,,,,,,
incoming_envelope,0.0,0.9230769230769231,0.07692307692307693,0.0,0.0,0.0
ring,0.057534246575342465,0.5251141552511416,0.1278538812785388,0.09041095890410959,0.10593607305936073,0.09315068493150686
baby_angel_light_skin_tone,0.0,0.5,0.0,0.5,0.0,0.0
fax_machine,0.0,0.0,0.0,0.5,0.0,0.5
scroll,0.2108843537414966,0.2653061224489796,0.07482993197278912,0.14965986394557823,0.04081632653061224,0.2585034013605442
oncoming_fist_medium-dark_skin_tone,,,,,,
woman_lifting_weights_light_skin_tone,0.0,1.0,0.0,0.0,0.0,0.0
heavy_dollar_sign,0.0,0.05555555555555555,0.08333333333333333,0.2777777777777778,0.3055555555555556,0.2777777777777778
kick_scooter,0.0,1.0,0.0,0.0,0.0,0.0
grinning_face_with_sweat,0.07045735475896168,0.546353522867738,0.08529048207663782,0.1631644004944376,0.06798516687268233,0.06674907292954264
woman_factory_worker_medium_skin_tone,,,,,,
man_office_worker_dark_skin_tone,,,,,,
man_bouncing_ball_medium-light_skin_tone,,,,,,
Japanese_no_vacancy_button,,,,,,
flexed_biceps,0.12557427258805512,0.655436447166922,0.06431852986217458,0.06584992343032159,0.07350689127105667,0.015313935681470138
woman_climbing_medium_skin_tone,,,,,,
writing_hand_medium_skin_tone,0.0,0.5,0.0,0.0,0.0,0.5
person_bowing_light_skin_tone,0.0,0.25,0.0,0.25,0.0,0.5
triangular_flag,0.18181818181818182,0.0,0.36363636363636365,0.36363636363636365,0.0,0.09090909090909091
man_gesturing_OK_dark_skin_tone,,,,,,
hatching_chick,0.03225806451612903,0.7419354838709677,0.016129032258064516,0.03225806451612903,0.1774193548387097,0.0
left-facing_fist_dark_skin_tone,,,,,,
fireworks,0.023255813953488372,0.6976744186046512,0.03488372093023256,0.09302325581395349,0.11627906976744186,0.03488372093023256
man_tipping_hand,,,,,,
old_key,0.0,0.9,0.0,0.1,0.0,0.0
closed_mailbox_with_lowered_flag,,,,,,
wilted_flower,0.0,0.7058823529411765,0.11764705882352941,0.11764705882352941,0.058823529411764705,0.0
woman_construction_worker,,,,,,
man_medium-light_skin_tone_blond_hair,,,,,,
hot_dog,0.0,0.7450980392156863,0.0784313725490196,0.11764705882352941,0.0392156862745098,0.0196078431372549
last_track_button,,,,,,
person_gesturing_NO_medium_skin_tone,,,,,,
open_hands_medium_skin_tone,,,,,,
man_gesturing_OK_medium-dark_skin_tone,,,,,,
ninja_medium-dark_skin_tone,,,,,,
backhand_index_pointing_left_medium-dark_skin_tone,,,,,,
person_walking_medium_skin_tone,0.0,0.0,0.0,0.2,0.0,0.8
love-you_gesture_light_skin_tone,,,,,,
man_scientist,,,,,,
fountain,0.07964601769911504,0.4778761061946903,0.061946902654867256,0.08849557522123894,0.13274336283185842,0.1592920353982301
thumbs_down_medium_skin_tone,0.2074468085106383,0.11702127659574468,0.031914893617021274,0.0851063829787234,0.015957446808510637,0.5425531914893617
mermaid,0.037037037037037035,0.37037037037037035,0.25925925925925924,0.14814814814814814,0.0,0.18518518518518517
credit_card,0.041666666666666664,0.375,0.0,0.5,0.0,0.08333333333333333
face_blowing_a_kiss,0.02161547212741752,0.8805460750853242,0.02427000379218809,0.03640500568828214,0.021994690936670457,0.015168752370117557
kissing_face_with_smiling_eyes,0.017391304347826087,0.8869565217391304,0.043478260869565216,0.034782608695652174,0.017391304347826087,0.0
man_detective,,,,,,
map_of_Japan,,,,,,
face_with_crossed-out_eyes,,,,,,
middle_finger_medium-light_skin_tone,,,,,,
waving_hand,0.05785267546907575,0.8745656706045866,0.023974982626824185,0.013029881862404448,0.0258860319666435,0.004690757470465601
star,0.05868358445678033,0.6019032513877874,0.06701030927835051,0.13045202220459953,0.05947660586835844,0.08247422680412371
man_getting_massage_medium-dark_skin_tone,,,,,,
man_golfing,,,,,,
sign_of_the_horns_medium-light_skin_tone,,,,,,
yin_yang,0.0,1.0,0.0,0.0,0.0,0.0
pause_button,0.0,1.0,0.0,0.0,0.0,0.0
droplet,0.045454545454545456,0.5,0.22727272727272727,0.06818181818181818,0.06818181818181818,0.09090909090909091
family,0.0701858913250715,0.5280028598665396,0.14930886558627265,0.12952812202097236,0.05540991420400381,0.06756434699714013
cookie,0.04656862745098039,0.5416666666666666,0.11029411764705882,0.15196078431372548,0.09313725490196079,0.056372549019607844
cross_mark,0.08870967741935484,0.1693548387096774,0.08870967741935484,0.5080645161290323,0.024193548387096774,0.12096774193548387
divide,0.23893805309734514,0.1504424778761062,0.07964601769911504,0.4336283185840708,0.017699115044247787,0.07964601769911504
woman_surfing_medium-dark_skin_tone,,,,,,
man_pouting_medium-dark_skin_tone,,,,,,
woman_climbing,,,,,,
restroom,0.0625,0.140625,0.109375,0.109375,0.140625,0.4375
fairy_medium_skin_tone,0.0,1.0,0.0,0.0,0.0,0.0
index_pointing_up_medium-light_skin_tone,,,,,,
cowboy_hat_face,0.023809523809523808,0.7738095238095238,0.047619047619047616,0.023809523809523808,0.05952380952380952,0.07142857142857142
Vietnam,,,,,,
victory_hand_dark_skin_tone,0.0,0.5,0.16666666666666666,0.0,0.0,0.3333333333333333
person_shrugging_medium_skin_tone,0.25,0.0,0.25,0.0,0.0,0.5
zipper-mouth_face,,,,,,
judge,0.13253012048192772,0.41767068273092367,0.0963855421686747,0.21285140562248997,0.028112449799196786,0.11244979919678715
roller_skate,,,,,,
woman_getting_massage_dark_skin_tone,,,,,,
woman_bowing_medium-light_skin_tone,,,,,,
shooting_star,0.07407407407407407,0.7407407407407407,0.037037037037037035,0.14814814814814814,0.0,0.0
family_man_man_boy,0.0,1.0,0.0,0.0,0.0,0.0
man_facepalming_medium-light_skin_tone,,,,,,
man_tipping_hand_light_skin_tone,0.3333333333333333,0.1111111111111111,0.0,0.3333333333333333,0.1111111111111111,0.1111111111111111
man_fairy_medium-light_skin_tone,,,,,,
old_woman_medium_skin_tone,0.0,1.0,0.0,0.0,0.0,0.0
straight_ruler,,,,,,
woman_elf,,,,,,
hollow_red_circle,,,,,,
scarf,0.08333333333333333,0.6875,0.125,0.041666666666666664,0.020833333333333332,0.041666666666666664
person_bowing_medium-light_skin_tone,,,,,,
woman_with_white_cane_medium_skin_tone,,,,,,
pinching_hand_medium-dark_skin_tone,,,,,,
open_hands_medium-dark_skin_tone,,,,,,
four_leaf_clover,0.014492753623188406,0.8115942028985508,0.07971014492753623,0.03260869565217391,0.05434782608695652,0.007246376811594203
foggy,0.0,0.45454545454545453,0.2727272727272727,0.09090909090909091,0.0,0.18181818181818182
person_medium-light_skin_tone_beard,,,,,,
family_woman_girl_boy,0.0,1.0,0.0,0.0,0.0,0.0
woman_surfing,,,,,,
woman_shrugging_medium-light_skin_tone,,,,,,
vampire_medium-dark_skin_tone,,,,,,
flexed_biceps_medium_skin_tone,0.05194805194805195,0.45454545454545453,0.14285714285714285,0.2077922077922078,0.012987012987012988,0.12987012987012986
folded_hands_light_skin_tone,0.05472636815920398,0.6206467661691543,0.08208955223880597,0.14427860696517414,0.06965174129353234,0.028606965174129355
Dominica,,,,,,
woman_technologist,0.21052631578947367,0.6842105263157895,0.0,0.05263157894736842,0.05263157894736842,0.0
elephant,0.10869565217391304,0.43478260869565216,0.15217391304347827,0.08695652173913043,0.06521739130434782,0.15217391304347827
person_surfing,0.0,0.8181818181818182,0.0,0.0,0.18181818181818182,0.0
girl_medium-light_skin_tone,,,,,,
flag_in_hole,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0
fairy,0.04040404040404041,0.32323232323232326,0.23232323232323232,0.2222222222222222,0.1111111111111111,0.0707070707070707
person_standing,0.1111111111111111,0.0,0.0,0.5555555555555556,0.1111111111111111,0.2222222222222222
necktie,0.0,0.6666666666666666,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.06666666666666667
church,0.11797752808988764,0.34269662921348315,0.0898876404494382,0.28651685393258425,0.06741573033707865,0.09550561797752809
child_medium-dark_skin_tone,,,,,,
woman_gesturing_NO_light_skin_tone,,,,,,
love_hotel,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0
passenger_ship,0.0,0.7777777777777778,0.0,0.1111111111111111,0.1111111111111111,0.0
down-left_arrow,,,,,,
person_golfing,0.0,0.25,0.0,0.0,0.0,0.75
black_square_button,1.0,0.0,0.0,0.0,0.0,0.0
woman_standing_medium-dark_skin_tone,,,,,,
curling_stone,,,,,,
woman_raising_hand,0.0,1.0,0.0,0.0,0.0,0.0
bowl_with_spoon,,,,,,
prince_medium_skin_tone,0.0,1.0,0.0,0.0,0.0,0.0
person_walking,0.0,0.42857142857142855,0.0,0.5714285714285714,0.0,0.0
singer_medium-light_skin_tone,,,,,,
man_bowing_medium_skin_tone,0.0,1.0,0.0,0.0,0.0,0.0
woman_health_worker_light_skin_tone,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0
person_walking_light_skin_tone,0.0,1.0,0.0,0.0,0.0,0.0
man_cartwheeling_medium-light_skin_tone,,,,,,
